56407,N,,West County Energy Center,Florida Power & Light Co,6452,FL,SAT,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,.,0,0,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,.,0.00,0.00,0.00,0.00,0.00,0.00,.,0,0,0,0,.,0,0,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0,0,.,"585,026","538,005","602,583","658,033",.,"539,629","652,298","795,641","642,320","474,666","451,068",.,0,0,0,0,"5,939,269",2014
56407,N,,West County Energy Center,Florida Power & Light Co,6452,FL,SAT,FRCC,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,0,0,0,0,0,0,"6,744",0,0,0,0,.,0,0,0,0,0,0,"6,744",0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,5.76,0.00,0.00,0.00,0.00,.,0,0,0,0,0,0,"38,812",0,0,0,0,.,0,0,0,0,0,0,"38,812",0,0,0,0,.,0,0,0,0,0,0,"3,789",0,0,0,0,.,"6,744","6,744","38,812","38,812","3,789",2014
56407,N,,West County Energy Center,Florida Power & Light Co,6452,FL,SAT,FRCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"11,432,503","10,754,553","11,815,636","12,087,321","11,963,003","10,199,142","12,293,032","14,493,209","11,994,059","8,852,274","8,666,206",.,"11,432,503","10,754,553","11,815,636","12,087,321","11,963,003","10,199,142","12,293,032","14,493,209","11,994,059","8,852,274","8,666,206",.,1.01,1.01,1.01,1.01,1.01,1.01,1.02,1.02,1.02,1.02,1.02,.,"11,592,558","10,894,362","11,981,055","12,256,543","12,130,485","10,341,930","12,477,427","14,725,100","12,197,958","8,985,058","8,804,865",.,"11,592,558","10,894,362","11,981,055","12,256,543","12,130,485","10,341,930","12,477,427","14,725,100","12,197,958","8,985,058","8,804,865",.,"1,059,686","957,887","1,102,513","1,110,617","1,092,975","937,058","1,218,029","1,316,593","1,112,232","816,334","799,277",.,"124,550,938","124,550,938","126,387,341","126,387,341","11,523,201",2014
56416,N,,Michigan Wind 1 LLC,Michigan Wind 1 LLC,54800,MI,ENC,MRO,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"173,067","154,045","157,966","161,220","112,869","86,738","76,575","62,691","92,848","139,876","182,805",.,"173,067","154,045","157,966","161,220","112,869","86,738","76,575","62,691","92,848","139,876","182,805",.,"18,187","16,188","16,600","16,942","11,861","9,115","8,047","6,588","9,757","14,699","19,174",.,0,0,"1,400,700","1,400,700","147,158",2014
56424,N,,Mower County Wind Energy Center,FPL Energy Mower County LLC,54819,MN,WNC,MRO,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"349,998","288,192","339,921","320,423","236,358","182,717","182,327","96,702","183,459","263,936","351,747",.,"349,998","288,192","339,921","320,423","236,358","182,717","182,327","96,702","183,459","263,936","351,747",.,"36,780","30,285","35,721","33,672","24,838","19,201","19,160","10,162","19,279","27,736","36,894",.,0,0,"2,795,780","2,795,780","293,728",2014
56432,N,,Wildorado Wind Ranch,Edison Mission Energy,34505,TX,WSC,SPP,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"520,639","369,259","607,616","663,960","457,958","619,501","511,380","479,016","525,397","441,162","573,022",.,"520,639","369,259","607,616","663,960","457,958","619,501","511,380","479,016","525,397","441,162","573,022",.,"54,712","38,804","63,852","69,773","48,125","65,101","53,739","50,338","55,212","46,360","60,103",.,0,0,"5,768,910","5,768,910","606,119",2014
56433,N,,Pine Tree Wind Power Project,Los Angeles Department of Water & Power,11208,CA,PACC,WECC,,22,1,Electric Utility,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"145,347","230,373","236,463","307,786","317,558","392,449","238,775","221,866","160,592","143,492","175,902",.,"145,347","230,373","236,463","307,786","317,558","392,449","238,775","221,866","160,592","143,492","175,902",.,"15,274","24,209","24,849","32,344","33,371","41,241","25,092","23,315","16,876","15,079","18,450",.,0,0,"2,570,603","2,570,603","270,100",2014
56445,N,,Spindle Hill Energy Center,Invenergy Services LLC,49893,CO,MTN,WECC,,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,2014
56445,N,,Spindle Hill Energy Center,Invenergy Services LLC,49893,CO,MTN,WECC,,22,2,NAICS-22 Non-Cogen,GT,NG,NG,,,mcf,"153,908","300,804","463,667","193,101","134,189","36,489","130,954","46,687","138,531","114,055","433,708",.,"153,908","300,804","463,667","193,101","134,189","36,489","130,954","46,687","138,531","114,055","433,708",.,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,.,"166,221","324,868","500,760","208,549","144,924","39,408","141,430","50,422","149,613","123,179","468,405",.,"166,221","324,868","500,760","208,549","144,924","39,408","141,430","50,422","149,613","123,179","468,405",.,"13,913","27,303","45,015","18,766","13,482","3,529","12,847","4,509","13,821","11,251","41,512",.,"2,146,093","2,146,093","2,317,779","2,317,779","205,948",2014
56446,N,,Buena Vista Energy LLC,Infigen Asset Management LLC,50123,CA,PACC,WECC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"25,160","35,894","50,520","79,630","121,576","137,620","125,897","119,150","95,246","36,627","14,968",.,"25,160","35,894","50,520","79,630","121,576","137,620","125,897","119,150","95,246","36,627","14,968",.,"2,644","3,772","5,309","8,368","12,776","14,462","13,230","12,521","10,009","3,849","1,570",.,0,0,"842,288","842,288","88,510",2014
56448,N,,Mars Hill Wind Farm Project,"First Wind O&M, LLC",59155,ME,NEW,NPCC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"151,780","109,063","154,549","117,161","72,112","78,450","75,272","50,482","107,835","122,347","131,703",.,"151,780","109,063","154,549","117,161","72,112","78,450","75,272","50,482","107,835","122,347","131,703",.,"15,950","11,461","16,241","12,312","7,578","8,244","7,910","5,305","11,332","12,857","13,814",.,0,0,"1,170,754","1,170,754","123,004",2014
56449,N,,Kaheawa Pastures Wind Farm,"First Wind O&M, LLC",59155,HI,PACN,HICC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"58,362","18,299","87,757","133,100","50,815","131,302","136,193","107,093","57,125","99,290","87,913",.,"58,362","18,299","87,757","133,100","50,815","131,302","136,193","107,093","57,125","99,290","87,913",.,"6,133","1,923","9,222","13,987","5,340","13,798","14,312","11,254","6,003","10,434","9,221",.,0,0,"967,249","967,249","101,627",2014
56450,N,,GSG LLC,Infigen Asset Management LLC,50123,IL,ENC,RFC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"119,835","109,377","152,151","145,262","125,497","55,612","48,560","44,354","88,080","149,316","215,859",.,"119,835","109,377","152,151","145,262","125,497","55,612","48,560","44,354","88,080","149,316","215,859",.,"12,593","11,494","15,989","15,265","13,188","5,844","5,103","4,661","9,256","15,691","22,641",.,0,0,"1,253,903","1,253,903","131,725",2014
56451,N,,Allegheny Ridge Wind Farm,Infigen Asset Management LLC,50123,PA,MAT,RFC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"208,362","187,722","237,167","216,556","117,694","86,063","69,305","84,949","98,795","191,586","216,031",.,"208,362","187,722","237,167","216,556","117,694","86,063","69,305","84,949","98,795","191,586","216,031",.,"21,896","19,727","24,923","22,757","12,368","9,044","7,283","8,927","10,382","20,133","22,659",.,0,0,"1,714,230","1,714,230","180,099",2014
56456,N,,Plum Point Energy Station,NAES Corporation - Plum Point,58905,AR,WSC,SERC,,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,,,barrels,843,"1,022","1,616",460,"1,293",0,0,"3,963",414,"1,235","1,346",.,843,"1,022","1,616",460,"1,293",0,0,"3,963",414,"1,235","1,346",.,5.80,5.71,5.74,5.70,5.80,0.00,0.00,5.80,5.80,5.80,5.80,.,"4,889","5,836","9,276","2,622","7,499",0,0,"22,985","2,401","7,163","7,807",.,"4,889","5,836","9,276","2,622","7,499",0,0,"22,985","2,401","7,163","7,807",.,481,569,911,260,781,0,0,"2,372",253,755,819,.,"12,192","12,192","70,478","70,478","7,202",2014
56456,N,,Plum Point Energy Station,NAES Corporation - Plum Point,58905,AR,WSC,SERC,,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,,,short tons,"266,467","249,352","263,318","263,590","90,169",0,0,"199,237","252,872","261,814","208,140",.,"266,467","249,352","263,318","263,590","90,169",0,0,"199,237","252,872","261,814","208,140",.,17.27,17.52,17.22,17.45,16.90,0.00,0.00,17.56,17.54,17.34,17.12,.,"4,601,885","4,368,148","4,533,809","4,598,591","1,524,217",0,0,"3,498,602","4,435,375","4,539,855","3,563,357",.,"4,601,885","4,368,148","4,533,809","4,598,591","1,524,217",0,0,"3,498,602","4,435,375","4,539,855","3,563,357",.,"452,964","426,194","445,306","456,242","158,792",0,0,"361,093","466,481","478,744","373,602",.,"2,054,959","2,054,959","35,663,839","35,663,839","3,619,417",2014
56457,N,,Post Wind Farm LP,FPL Energy Red Canyon LLC,54870,TX,WSC,TRE,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"302,361","187,560","288,125","297,023","253,097","320,366","216,384","215,442","178,891","230,982","268,506",.,"302,361","187,560","288,125","297,023","253,097","320,366","216,384","215,442","178,891","230,982","268,506",.,"31,774","19,710","30,278","31,213","26,597","33,666","22,739","22,640","18,799","24,273","28,163",.,0,0,"2,758,737","2,758,737","289,852",2014
56458,N,,Hobbs Generating Station,CAMS NM LLC,56358,NM,MTN,SPP,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,59,0,0,"1,935",16,"4,255","4,378","11,585","11,569","2,229",0,.,59,0,0,"1,935",16,"4,255","4,378","11,585","11,569","2,229",0,.,1.03,0.00,0.00,1.03,1.03,1.04,1.05,1.05,1.04,1.04,0.00,.,61,0,0,"1,993",16,"4,421","4,593","12,164","12,066","2,316",0,.,61,0,0,"1,993",16,"4,421","4,593","12,164","12,066","2,316",0,.,"93,190","53,129","91,345","102,550","103,094","96,743","100,371","96,060","85,913","82,329",0,.,"36,026","36,026","37,630","37,630","904,724",2014
56458,N,,Hobbs Generating Station,CAMS NM LLC,56358,NM,MTN,SPP,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"1,917,708","1,227,887","1,930,566","2,087,551","2,098,792","1,968,676","2,038,527","1,998,308","1,730,608","1,694,977","1,726",.,"1,917,708","1,227,887","1,930,566","2,087,551","2,098,792","1,968,676","2,038,527","1,998,308","1,730,608","1,694,977","1,726",.,1.03,1.03,1.03,1.03,1.03,1.04,1.05,1.05,1.04,1.04,1.05,.,"1,979,075","1,263,496","1,980,761","2,150,178","2,161,756","2,045,454","2,138,415","2,098,223","1,805,024","1,761,081","1,812",.,"1,979,075","1,263,496","1,980,761","2,150,178","2,161,756","2,045,454","2,138,415","2,098,223","1,805,024","1,761,081","1,812",.,"171,728","110,316","173,695","185,712","185,330","172,239","179,656","177,936","153,182","150,857",12,.,"18,695,326","18,695,326","19,385,275","19,385,275","1,660,663",2014
56459,N,,MinnDakota Wind LLC,Iberdrola Renewables Inc,15399,SD,WNC,MRO,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"648,934","497,963","532,001","548,483","407,827","362,798","370,848","184,325","413,204","491,216","596,190",.,"648,934","497,963","532,001","548,483","407,827","362,798","370,848","184,325","413,204","491,216","596,190",.,"68,194","52,329","55,906","57,638","42,857","38,125","38,971","19,370","43,422","51,620","62,533",.,0,0,"5,053,789","5,053,789","530,965",2014
56460,N,,Twin Buttes Wind Project,Iberdrola Renewables Inc,15399,CO,MTN,WECC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"194,459","174,190","159,279","225,596","191,938","231,467","184,763","151,752","220,457","193,984","196,019",.,"194,459","174,190","159,279","225,596","191,938","231,467","184,763","151,752","220,457","193,984","196,019",.,"20,435","18,305","16,738","23,707","20,170","24,324","19,416","15,947","23,167","20,385","20,560",.,0,0,"2,123,904","2,123,904","223,154",2014
56466,N,,Marengo Wind Plant,PacifiCorp,14354,WA,PACC,WECC,,22,1,Electric Utility,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"385,236","451,144","621,918","590,753","453,314","476,780","326,932","295,529","305,625","402,270","526,620",.,"385,236","451,144","621,918","590,753","453,314","476,780","326,932","295,529","305,625","402,270","526,620",.,"40,483","47,409","65,355","62,080","47,637","50,103","34,356","31,056","32,117","42,273","55,236",.,0,0,"4,836,121","4,836,121","508,105",2014
56467,N,,Russell City Energy Center,Russell City Energy Company LLC,54890,CA,PACC,WECC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,"11,741","36,375","27,893","4,779","13,059","8,731","17,376","23,884","22,928","18,079","13,459",.,"11,741","36,375","27,893","4,779","13,059","8,731","17,376","23,884","22,928","18,079","13,459",.,1.02,1.02,1.03,1.03,1.03,1.03,1.03,1.04,1.04,1.04,1.04,.,"11,976","37,103","28,730","4,922","13,451","8,993","17,897","24,839","23,845","18,802","13,997",.,"11,976","37,103","28,730","4,922","13,451","8,993","17,897","24,839","23,845","18,802","13,997",.,"109,067","118,702","87,426","14,599","30,353","23,761","37,831","115,842","100,973","90,900","47,145",.,"198,304","198,304","204,555","204,555","776,599",2014
56467,N,,Russell City Energy Center,Russell City Energy Company LLC,54890,CA,PACC,WECC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"2,078,752","2,221,396","1,601,690","313,807","560,344","458,383","775,953","2,099,605","1,790,626","1,665,483","903,210",.,"2,078,752","2,221,396","1,601,690","313,807","560,344","458,383","775,953","2,099,605","1,790,626","1,665,483","903,210",.,1.02,1.02,1.03,1.03,1.03,1.03,1.03,1.04,1.04,1.04,1.04,.,"2,120,327","2,265,824","1,649,741","323,221","577,154","472,134","799,232","2,183,589","1,862,251","1,732,102","939,338",.,"2,120,327","2,265,824","1,649,741","323,221","577,154","472,134","799,232","2,183,589","1,862,251","1,732,102","939,338",.,"203,246","218,569","154,349","28,173","54,729","43,537","69,875","204,120","175,247","159,170","86,440",.,"14,469,249","14,469,249","14,924,913","14,924,913","1,397,455",2014
56468,N,,Klondike Windpower III,Iberdrola Renewables Inc,15399,OR,PACC,WECC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"367,403","458,024","553,422","708,171","839,863","1,107,234","832,079","747,196","575,547","399,111","586,513",.,"367,403","458,024","553,422","708,171","839,863","1,107,234","832,079","747,196","575,547","399,111","586,513",.,"38,609","48,132","58,157","74,419","88,258","116,355","87,440","78,520","60,482","41,941","61,518",.,0,0,"7,174,563","7,174,563","753,831",2014
56470,N,,Locust Ridge,Iberdrola Renewables Inc,15399,PA,MAT,RFC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"82,770","63,871","72,636","77,593","40,291","30,280","28,367","25,693","36,446","59,494","76,997",.,"82,770","63,871","72,636","77,593","40,291","30,280","28,367","25,693","36,446","59,494","76,997",.,"8,698","6,712","7,633","8,154","4,234","3,182","2,981","2,700","3,830","6,252","8,076",.,0,0,"594,438","594,438","62,452",2014
56476,N,,Gateway Generating Station,Pacific Gas & Electric Co,14328,CA,PACC,WECC,,22,1,Electric Utility,CA,NG,NG,,,mcf,"159,565","99,432","106,123","2,312","97,730","57,848","118,104","142,820","158,765","162,937","83,713",.,"159,565","99,432","106,123","2,312","97,730","57,848","118,104","142,820","158,765","162,937","83,713",.,1.03,1.02,1.02,1.03,1.03,1.03,1.03,1.04,1.04,1.04,1.04,.,"163,714","101,520","108,352","2,377","100,466","59,526","121,883","148,104","164,798","169,454","86,894",.,"163,714","101,520","108,352","2,377","100,466","59,526","121,883","148,104","164,798","169,454","86,894",.,"141,979","122,469","110,611","29,423","103,668","58,147","102,005","124,346","128,314","129,359","80,996",.,"1,189,349","1,189,349","1,227,088","1,227,088","1,131,317",2014
56476,N,,Gateway Generating Station,Pacific Gas & Electric Co,14328,CA,PACC,WECC,,22,1,Electric Utility,CA,OBG,ORW,,,Mcf,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0.00,0.00,0.00,0.00,0.00,0.00,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,0,0,0,0,0,2014
56476,N,,Gateway Generating Station,Pacific Gas & Electric Co,14328,CA,PACC,WECC,,22,1,Electric Utility,CA,OG,OOG,,,mcf,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0.00,0.00,0.00,0.00,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,0,2014
56476,N,,Gateway Generating Station,Pacific Gas & Electric Co,14328,CA,PACC,WECC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"2,384,366","2,226,472","1,938,125","594,263","1,810,736","1,044,212","1,750,243","2,086,337","2,113,620","2,111,708","1,390,511",.,"2,384,366","2,226,472","1,938,125","594,263","1,810,736","1,044,212","1,750,243","2,086,337","2,113,620","2,111,708","1,390,511",.,1.03,1.02,1.02,1.03,1.03,1.03,1.03,1.04,1.04,1.04,1.04,.,"2,446,360","2,273,228","1,978,826","610,902","1,861,437","1,074,494","1,806,251","2,163,531","2,193,938","2,196,176","1,443,350",.,"2,446,360","2,273,228","1,978,826","610,902","1,861,437","1,074,494","1,806,251","2,163,531","2,193,938","2,196,176","1,443,350",.,"228,472","213,525","184,568","55,128","170,015","95,146","163,684","198,119","199,908","198,322","130,388",.,"19,450,593","19,450,593","20,048,493","20,048,493","1,837,275",2014
56476,N,,Gateway Generating Station,Pacific Gas & Electric Co,14328,CA,PACC,WECC,,22,1,Electric Utility,CT,OBG,ORW,,,Mcf,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0.00,0.00,0.00,0.00,0.00,0.00,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,0,0,0,0,0,2014
56476,N,,Gateway Generating Station,Pacific Gas & Electric Co,14328,CA,PACC,WECC,,22,1,Electric Utility,CT,OG,OOG,,,mcf,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0.00,0.00,0.00,0.00,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,0,2014
56479,N,,Sand Bluff Wind Farm,E ON Climate Renewables N America LLC,56215,TX,WSC,TRE,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"289,829","190,425","251,831","262,946","209,990","246,617","154,407","155,606","145,728","193,470","241,944",.,"289,829","190,425","251,831","262,946","209,990","246,617","154,407","155,606","145,728","193,470","241,944",.,"30,457","20,011","26,464","27,632","22,067","25,916","16,226","16,352","15,314","20,331","25,377",.,0,0,"2,342,793","2,342,793","246,147",2014
56483,N,,Post Oak Wind LLC,Lone Star Wind Farm LLC,54759,TX,WSC,TRE,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"650,771","398,378","558,684","644,214","512,437","597,434","360,114","356,317","280,465","490,892","588,820",.,"650,771","398,378","558,684","644,214","512,437","597,434","360,114","356,317","280,465","490,892","588,820",.,"68,387","41,864","58,710","67,698","53,850","62,782","37,843","37,444","29,473","51,586","61,760",.,0,0,"5,438,526","5,438,526","571,397",2014
56484,N,,Buffalo Gap 2 Wind Farm,AES Wind Generation Inc,19740,TX,WSC,TRE,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"745,379","445,796","653,540","693,821","608,929","795,785","384,913","361,170","327,769","489,636","699,090",.,"745,379","445,796","653,540","693,821","608,929","795,785","384,913","361,170","327,769","489,636","699,090",.,"78,329","46,847","68,678","72,911","63,990","83,626","40,449","37,954","34,444","51,454","73,326",.,0,0,"6,205,828","6,205,828","652,008",2014
56485,N,,Biglow Canyon Wind Farm,Portland General Electric Co,15248,OR,PACC,WECC,,22,1,Electric Utility,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"579,981","673,476","799,306","1,008,572","1,194,163","1,653,395","1,195,352","1,118,587","856,792","470,205","740,201",.,"579,981","673,476","799,306","1,008,572","1,194,163","1,653,395","1,195,352","1,118,587","856,792","470,205","740,201",.,"60,948","70,773","83,996","105,987","125,490","173,749","125,615","117,548","90,037","49,412","77,638",.,0,0,"10,290,030","10,290,030","1,081,193",2014
56487,N,,White Creek Wind Farm,White Creek Wind 1 LLC,55907,WA,PACC,WECC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"329,748","400,091","516,985","527,453","560,359","556,952","394,476","347,344","418,647","305,435","506,637",.,"329,748","400,091","516,985","527,453","560,359","556,952","394,476","347,344","418,647","305,435","506,637",.,"34,652","42,044","54,328","55,428","58,886","58,528","41,454","36,501","43,994","32,097","53,140",.,0,0,"4,864,127","4,864,127","511,052",2014
56488,N,,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"339,531","239,994","384,161","431,665","261,071","255,191","255,191","249,757","306,948","278,248","319,294",.,"339,531","239,994","384,161","431,665","261,071","255,191","255,191","249,757","306,948","278,248","319,294",.,"35,680","25,220","40,370","45,362","27,435","26,817","26,817","26,246","32,256","29,240","33,490",.,0,0,"3,321,051","3,321,051","348,933",2014
56493,N,,Buffalo Mountain Energy Center,Invenergy Services LLC,49893,TN,ESC,SERC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"70,133","43,583","43,688","60,198","39,158","22,153","22,277","14,284","17,881","51,805","59,178",.,"70,133","43,583","43,688","60,198","39,158","22,153","22,277","14,284","17,881","51,805","59,178",.,"7,370","4,580","4,591","6,326","4,115","2,328","2,341","1,501","1,879","5,444","6,207",.,0,0,"444,338","444,338","46,682",2014
56494,N,,Prairie Star Wind Farm,High Prairie Wind Farm II LLC,54904,MN,WNC,MRO,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"427,877","334,887","372,428","345,393","257,056","200,464","210,722","110,804","217,317","285,109","370,977",.,"427,877","334,887","372,428","345,393","257,056","200,464","210,722","110,804","217,317","285,109","370,977",.,"44,964","35,192","39,137","36,296","27,013","21,066","22,144","11,644","22,837","29,961","38,911",.,0,0,"3,133,034","3,133,034","329,165",2014
56495,N,,NedPower Mount Storm,Shell Wind Energy Inc.,17058,WV,SAT,RFC,,22,2,NAICS-22 Non-Cogen,WT,WND,WND,,,,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,.,"557,609","604,323","625,116","497,496","383,485","243,162","305,654","252,212","261,005","646,669","710,521",.,"557,609","604,323","625,116","497,496","383,485","243,162","305,654","252,212","261,005","646,669","710,521",.,"58,597","63,506","65,691","52,280","40,299","25,553","32,120","26,504","27,428","67,956","74,525",.,0,0,"5,087,252","5,087,252","534,459",2014
