60,N,,Whelan Energy Center,City of Hastings - (NE),8245,NE,WNC,MRO,,22,1,Electric Utility,ST,SUB,COL,,,short tons,,,,,,,,,,,,"84,844",,,,,,,,,,,,"84,844",,,,,,,,,,,,17.98,,,,,,,,,,,,"1,525,325",,,,,,,,,,,,"1,525,325",,,,,,,,,,,,"144,712",,,,,,2013
64,N,,Lemon Creek,Alaska Electric Light&Power Co,213,AK,PACN,ASCC,,22,1,Electric Utility,GT,DFO,DFO,,,barrels,,,,,,,,,,,,17,,,,,,,,,,,,17,,,,,,,,,,,,5.71,,,,,,,,,,,,97,,,,,,,,,,,,97,,,,,,,,,,,,5,,,,,,2013
64,N,,Lemon Creek,Alaska Electric Light&Power Co,213,AK,PACN,ASCC,,22,1,Electric Utility,IC,DFO,DFO,,,barrels,,,,,,,,,,,,17,,,,,,,,,,,,17,,,,,,,,,,,,5.71,,,,,,,,,,,,97,,,,,,,,,,,,97,,,,,,,,,,,,4,,,,,,2013
77,N,,Eklutna Hydro Project,Anchorage Municipal Light and Power,599,AK,PACN,ASCC,,22,1,Electric Utility,HY,WAT,HYC,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,"71,104",,,,,,,,,,,,"71,104",,,,,,,,,,,,"7,472",,,,,,2013
78,N,,Snettisham,Alaska Electric Light&Power Co,213,AK,PACN,ASCC,,22,1,Electric Utility,HY,WAT,HYC,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,"254,163",,,,,,,,,,,,"254,163",,,,,,,,,,,,"26,709",,,,,,2013
87,N,,Escalante,"Tri-State G & T Assn, Inc",30151,NM,MTN,WECC,,22,1,Electric Utility,ST,NG,NG,,,mcf,,,,,,,,,,,,170,,,,,,,,,,,,170,,,,,,,,,,,,1.05,,,,,,,,,,,,178,,,,,,,,,,,,178,,,,,,,,,,,,16,,,,,,2013
87,N,,Escalante,"Tri-State G & T Assn, Inc",30151,NM,MTN,WECC,,22,1,Electric Utility,ST,SUB,COL,,,short tons,,,,,,,,,,,,"86,091",,,,,,,,,,,,"86,091",,,,,,,,,,,,18.37,,,,,,,,,,,,"1,581,492",,,,,,,,,,,,"1,581,492",,,,,,,,,,,,"141,853",,,,,,2013
96,N,,Beluga,Chugach Electric Assn Inc,3522,AK,PACN,ASCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,"33,279",,,,,,2013
96,N,,Beluga,Chugach Electric Assn Inc,3522,AK,PACN,ASCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,,,,,,,,,,,,"1,270,414",,,,,,,,,,,,"1,270,414",,,,,,,,,,,,1.00,,,,,,,,,,,,"1,270,414",,,,,,,,,,,,"1,270,414",,,,,,,,,,,,"106,595",,,,,,2013
96,N,,Beluga,Chugach Electric Assn Inc,3522,AK,PACN,ASCC,,22,1,Electric Utility,GT,NG,NG,,,mcf,,,,,,,,,,,,"230,987",,,,,,,,,,,,"230,987",,,,,,,,,,,,1.00,,,,,,,,,,,,"230,987",,,,,,,,,,,,"230,987",,,,,,,,,,,,"15,766",,,,,,2013
104,N,,J S Eastwood,Southern California Edison Co,17609,CA,PACC,WECC,,22,1,Electric Utility,PS,WAT,HPS,,,,,,,,,,,,,,,"6,647",,,,,,,,,,,,"6,647",,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,-997,,,,,,2013
108,N,,Holcomb,Sunflower Electric Power Corp,18315,KS,WNC,SPP,,22,1,Electric Utility,ST,NG,NG,,,mcf,,,,,,,,,,,,"3,439",,,,,,,,,,,,"3,439",,,,,,,,,,,,1.06,,,,,,,,,,,,"3,642",,,,,,,,,,,,"3,642",,,,,,,,,,,,348,,,,,,2013
108,N,,Holcomb,Sunflower Electric Power Corp,18315,KS,WNC,SPP,,22,1,Electric Utility,ST,SUB,COL,,,short tons,,,,,,,,,,,,"124,640",,,,,,,,,,,,"124,640",,,,,,,,,,,,17.42,,,,,,,,,,,,"2,171,727",,,,,,,,,,,,"2,171,727",,,,,,,,,,,,"207,631",,,,,,2013
113,N,,Cholla,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,ST,DFO,DFO,,,barrels,,,,,,,,,,,,930,,,,,,,,,,,,930,,,,,,,,,,,,5.40,,,,,,,,,,,,"5,022",,,,,,,,,,,,"5,022",,,,,,,,,,,,467,,,,,,2013
